latitude_dd,longitude_dd,latitude,longitude,eventName,hwmTypeName,hwmQualityName,verticalDatumName,verticalMethodName,approvalMember,markerName,horizontalMethodName,horizontalDatumName,flagMemberName,surveyMemberName,site_no,siteDescription,sitePriorityName,networkNames,stateName,countyName,siteZone,sitePermHousing,site_latitude,site_longitude,hwm_id,waterbody,site_id,event_id,hwm_type_id,hwm_quality_id,hwm_locationdescription,survey_date,elev_ft,vdatum_id,vcollect_method_id,bank,approval_id,marker_id,height_above_gnd,hcollect_method_id,peak_summary_id,hwm_notes,hwm_environment,flag_date,stillwater,hdatum_id,flag_member_id,survey_member_id,uncertainty,hwm_uncertainty,hwm_label,last_updated,last_updated_by,horizontal_datums,vertical_collect_methods,horizontal_collect_methods,hwm_types,hwm_qualities,event,peak_summary,survey_member,marker,approval,files,site,vertical_datums,flag_member,Links
26.334533,-81.753417,26.334533,-81.753417,2017 Irma,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Paul Ankcorn,Stake,Phone/Car GPS,NAD83,Javier Spencer,Daniel McCay,FLLEE22976,RESIDENCE,,,FL,Lee County,,No,26.334533,-81.753417,24939,Imperial River,22976,182,5,3,"seed line marked with sharpie and transferred over to stake with orange flagging. Seed line on the back of the shed, behind the house, streamward end. Homeowner not present during flagging.",10/4/2017 4:00:00 AM,12.07,2,6,N/A,7984,7,1.75,3,,GNSS Level II Survey.,Riverine,9/28/2017 4:00:00 AM,0,2,1860,1591,0.08,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
27.508057,-81.800386,27.508057,-81.800386,2017 Irma,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Laura LaPolice,Marker,Phone/Car GPS,NAD83,Chris Brown,Chris Brown,FLHAR22978,Peace River RV and Camping resort,,,FL,Hardee County,,No,27.508057,-81.800386,24940,Peace River,22978,182,5,3,HWM located on side of building  off Peace River Parkway.. Last building on row.,10/2/2017 4:00:00 AM,53.79,2,6,Left,7774,4,3.31,3,,GNSS level II survey,Riverine,9/28/2017 4:00:00 AM,0,2,1750,1750,0.05,0.2,hwm-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
27.8843,-82.3063,27.8843,-82.3063,2017 Irma,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Paul Ankcorn,Stake,Phone/Car GPS,NAD83,Andrew Knaak,Paul Ankcorn,FLHIL22979,Poor sandline in yard verified by video from home owner,,,FL,Hillsborough County,,No,27.8843,-82.3063,24941,Alafia River,22979,182,2,4,,10/1/2017 4:00:00 AM,6.6,2,6,Left,7620,7,,3,,GNSS Level II Survey,Riverine,9/28/2017 4:00:00 AM,0,2,10,873,0.115,,HWM 1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.085534,-81.880078,30.085534,-81.880078,2017 Irma,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Steve Harden,Marker,Phone/Car GPS,NAD83,Jake Wentz,Jake Wentz,FLCLA22980,monica flynn jacoby center at girl scout camp,,,FL,Clay County,,No,30.085534,-81.880078,24942,black creek,22980,182,5,1,left side of White electrical box behind two green electrical boxes across a dirt path to the right of Monica Lynn Jacoby center,10/4/2017 4:00:00 AM,19.91,2,6,Left,8071,4,1.78,3,,GNSS Level II survey.,Riverine,9/28/2017 4:00:00 AM,0,2,1859,1859,0.025,,HWM 01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.085463,-81.880246,30.085463,-81.880246,2017 Irma,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Steve Harden,Marker,Phone/Car GPS,NAD83,Jake Wentz,Jake Wentz,FLCLA22980,monica flynn jacoby center at girl scout camp,,,FL,Clay County,,No,30.085534,-81.880078,24943,black creek,22980,182,5,1,Marker line on the left door frame of the rear door to the Monica Lynn Jacoby center,10/4/2017 4:00:00 AM,19.91,2,6,Left,8073,4,1,3,,GNSS Level II survey,Riverine,9/28/2017 4:00:00 AM,0,2,1859,1859,0.025,,HWM 02,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
27.87668,-82.312778,27.87668,-82.312778,2017 Irma,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Paul Ankcorn,Stake,Phone/Car GPS,NAD83,Andrew Knaak,Paul Ankcorn,FLHIL22982,"very poor washline in yard, owner pointed out where the water got in the yard",,,FL,Hillsborough County,,No,27.87668,-82.312778,24944,Alafia River,22982,182,2,4,"back yard at property. Run levels to ground, not top of stake.",10/1/2017 4:00:00 AM,5.12,2,6,N/A,7617,7,0,3,,GNSS Level II Survey.,Riverine,9/28/2017 4:00:00 AM,0,2,10,873,0.115,0.4,HWM 1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
27.542792,-81.799166,27.542792,-81.799166,2017 Irma,Seed line,VP: > 0.40 ft,NAVD88,RT-GNSS,Laura LaPolice,Marker,Phone/Car GPS,NAD83,Chris Brown,Chris Brown,FLHAR22983,344 Griffin Rd Wauchula FL 33873,,,FL,Hardee County,,No,27.542792,-81.799166,24945,Peace River,22983,182,5,5,Seedline located on front house. Seedline is very poor.,10/2/2017 4:00:00 AM,56.52,2,6,Right,7797,4,1.45,3,,GNSS level II survey,Riverine,9/28/2017 4:00:00 AM,0,2,1750,1750,0.05,,hwm-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.335308,-81.749791,26.335308,-81.749791,2017 Irma,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Paul Ankcorn,Stake,Phone/Car GPS,NAD83,Javier Spencer,Daniel McCay,FLLEE22981,Residence-Grey house with black shingles,,,FL,Lee County,,No,26.335308,-81.749791,24946,Imperial River,22981,182,5,3,"Fair seed line on garage door, marked with sharpie and transferred over using level to stake with orange flagging. Stake is at the streamward corner of front yard and garage. Homeowner not present, but neighbor said they would contact and inform them of our presence.",10/4/2017 4:00:00 AM,12.9,2,6,N/A,8206,7,1.57,3,,GNSS Level II Survey.,Riverine,9/28/2017 4:00:00 AM,0,2,1860,1591,0.08,0.2,HWM-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
27.551411,-81.794869,27.551411,-81.794869,2017 Irma,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Laura LaPolice,Marker,Phone/Car GPS,NAD83,Chris Brown,Chris Brown,FLHAR22984,Wauchula Riverside Park,,,FL,Hardee County,,No,27.551411,-81.794869,24947,Peace River,22984,182,5,2,Seedline located on restroom marked with sharpie,10/2/2017 4:00:00 AM,57.05,2,6,N/A,7799,4,5.15,3,,GNSS level II survey,Riverine,9/28/2017 4:00:00 AM,0,2,1750,1750,0.05,0.1,hwm-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.336681,-81.749193,26.336681,-81.749193,2017 Irma,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Paul Ankcorn,Stake,Phone/Car GPS,NAD83,Javier Spencer,Daniel McCay,FLLEE22986,Residence-Two story house.,,,FL,Lee County,,No,26.336681,-81.749193,24948,Imperial River,22986,182,5,3,Fair seed line on cinder block under well pump; transferred using level to stake with orange flagging. Homeowner Cullum granted permission and verified mark. Access pump from broken wooden gate near the cul-de-sac.,10/5/2017 4:00:00 AM,12.98,2,6,N/A,8200,7,2,3,,GNSS Level II Survey.,Riverine,9/28/2017 4:00:00 AM,0,2,1860,1591,0.09,0.2,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.00694,-81.69222,30.00694,-81.69222,2017 Irma,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Andy Caldwell,Stake,Phone/Car GPS,WGS84 (from Digital Map),Philip Habermehl,Philip Habermehl,FLCLA22985,1300 N. ORANGE AVE GOVERNORS CREEK BOAT RAMP,,,FL,Clay County,,No,30.00694,-81.69222,24949,ST JOHNS RIVER,22985,182,2,4,NORTHWEST SIDE OF BRIDGE BETWEEN GOVERNORS CREEK BOAT RAMP AND BRIDGE. 5' FROM BRIDGE  SE FROM POWER POLE. POSSIBLE TO BE DISTURBED BY WIND AND WAVES,10/4/2017 5:00:00 AM,5.22,2,6,Left,7985,7,0,3,,GNSS Level II survey.,Riverine,9/28/2017 5:00:00 AM,0,4,1600,1600,0.1,0.4,HWM,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.083089,-81.885425,30.083089,-81.885425,2017 Irma,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Steve Harden,Marker,Phone/Car GPS,NAD83,Jake Wentz,Steve Harden,FLCLA22987,Towers Activity Center at Girl Scout Camp,,,FL,Clay County,,No,30.083089,-81.885425,24950,Black Creek,22987,182,5,1,Left rear corner of Towers family activity center on white vertical corner plank facing left side of building,10/2/2017 4:00:00 AM,20.55,2,6,Left,7855,4,4.84,3,,GNSS Level III survey.,Riverine,9/28/2017 4:00:00 AM,0,2,1859,761,0.013,,HWM 01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
27.57694,-81.8022,27.57694,-81.8022,2017 Irma,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Laura LaPolice,Marker,Phone/Car GPS,NAD83,Chris Brown,Chris Brown,FLHAR22988,Little Charlie Creek RV Park,,,FL,Hardee County,,No,27.57694,-81.8022,24951,Peace River,22988,182,5,2,Located on RV with pink flagging. HWM is marked with sharpie.,10/2/2017 4:00:00 AM,59.83,2,6,Left,7800,4,3.25,3,,GNSS level II survey,Riverine,9/28/2017 4:00:00 AM,0,2,1750,1750,0.05,0.1,hwm-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.335828,-81.754613,26.335828,-81.754613,2017 Irma,Stain line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Paul Ankcorn,Stake,Phone/Car GPS,NAD83,Javier Spencer,Daniel McCay,FLLEE22989,Residence-White one story House.,,,FL,Lee County,,No,26.335828,-81.754613,24952,Imperial river,22989,182,6,3,"Fair stain line on downstream, landward corner of house; transferred using level to stake with orange flagging. Homeowner not present.",10/5/2017 4:00:00 AM,11.86,2,6,N/A,8198,7,1.06,3,,GNSS Level II Survey.,Riverine,9/28/2017 4:00:00 AM,0,2,1860,1591,0.09,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.24869,-81.70157,30.24869,-81.70157,2017 Irma,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Laura LaPolice,Nail and HWM tag,Handheld GPS,WGS84 (from Digital Map),Jeffrey Moss,Jeffrey Moss,FLDUV22990,Pink house on Blount Av. House nUmber on 4629.,,,FL,Duval County,,No,30.24869,-81.70157,24953,Ortega River,22990,182,5,2,On fence between houses. Marked with orange disc and HWM tape.,10/3/2017 4:00:00 AM,6.13,2,6,N/A,7840,6,2,1,,GNSS level III survey,Riverine,9/29/2017 4:00:00 AM,0,4,1595,1595,0.02,0.1,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.25104,-81.69732,30.25104,-81.69732,2017 Irma,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Laura LaPolice,Marker,Handheld GPS,WGS84 (from Digital Map),Jeffrey Moss,Jeffrey Moss,FLDUV22991,Behind of Fire Station No. 23.,,,FL,Duval County,,No,30.25104,-81.69732,24954,St. Johns River,22991,182,5,2,Behind fire station on the fence line.,10/3/2017 4:00:00 AM,5.94,2,6,N/A,7822,4,,1,,GNSS Level III survey,Riverine,9/29/2017 4:00:00 AM,0,4,1595,1595,0.02,0.1,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.25255,-81.69067,30.25255,-81.69067,2017 Irma,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Laura LaPolice,Marker,Handheld GPS,WGS84 (from Digital Map),Jeffrey Moss,Jeffrey Moss,FLDUV22992,North Florida Yacht Club parking lot in trash can area.,,,FL,Duval County,,No,30.25255,-81.69067,24955,St. Johns River,22992,182,5,2,Center trash can on the left side next to door in the yacht club parking lot.,10/3/2017 4:00:00 AM,5.92,2,6,N/A,7843,4,1.16,1,,GNSS level III survey,Riverine,9/29/2017 4:00:00 AM,0,4,1595,1595,0.02,0.1,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.67306,-81.73588,26.67306,-81.73588,2017 Irma,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Andy Caldwell,Marker,Handheld GPS,NAD83,Arthur Day,Arthur Day,FLLEE22993,4871 Shady River Ln,,,FL,Lee County,,No,26.67306,-81.73588,24956,Orange River,22993,182,5,2,left post of screened patio at carport,10/3/2017 5:00:00 AM,9.17,2,6,N/A,7934,4,3.53,1,,"GNSS Level II survey.
Elevation of HWM derived by taping up from RM that was leveled in from TBM set with GPS.",Riverine,9/29/2017 5:00:00 AM,0,2,1587,1587,0.127,,hwm-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.28632,-81.71138,30.28632,-81.71138,2017 Irma,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Laura LaPolice,Marker,Handheld GPS,WGS84 (from Digital Map),Jeffrey Moss,Jeffrey Moss,FLDUV22994,White brick house at corner of Oleander and Dogwood.,,,FL,Duval County,,No,30.28632,-81.71138,24957,St. Johns River,22994,182,5,2,Under window to the right of the front door.,10/4/2017 4:00:00 AM,6.34,2,6,N/A,8004,4,2.17,1,,GNSS Level III survey,Riverine,9/29/2017 4:00:00 AM,0,4,1595,1595,0.23,0.1,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
27.620826,-81.822744,27.620826,-81.822744,2017 Irma,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Laura LaPolice,Marker,Phone/Car GPS,NAD83,Chris Brown,Chris Brown,FLHAR22995,Pioneer Creek RV Resort,,,FL,Hardee County,,No,27.620826,-81.822744,24958,Payne Creek,22995,182,5,2,HWM is seedline on inside of trailer. HWM brought to outside with level and marked with sharpie. Marked with flagging on light post and downspout to left of highwater mark,10/2/2017 4:00:00 AM,68.543,2,6,Left,7801,4,3.42,3,,GNSS Level II survey,Riverine,9/29/2017 4:00:00 AM,0,2,1750,1750,0.05,0.1,hwm-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.30603,-81.69049,30.30603,-81.69049,2017 Irma,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Laura LaPolice,,Handheld GPS,WGS84 (from Digital Map),Jeffrey Moss,Jeffrey Moss,FLDUV22997,St. Vincents River Houses at cul-de-sac next to hospital,,,FL,Duval County,,No,30.30603,-81.69049,24959,St. Johns River,22997,182,5,2,Next to entrance of St.Vincents River house along bush line beside gas meter.,10/4/2017 4:00:00 AM,7.16,2,6,N/A,8043,,3.6,1,,GNSS Level III survey,Riverine,9/29/2017 4:00:00 AM,0,4,1595,1595,0.23,0.1,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.036702,-81.867126,30.036702,-81.867126,2017 Irma,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Steve Harden,Marker,Phone/Car GPS,NAD83,Jake Wentz,Steve Harden,FLCLA22998,4266 Osceola Trail,,,FL,Clay County,,No,30.036702,-81.867126,24960,Black Creek,22998,182,5,3,Right front corner of residence marked on the vertical white corner piece of siding,10/4/2017 4:00:00 AM,24.27,2,6,Right,8364,4,1.74,3,,GNSS Level II survey.,Riverine,9/29/2017 4:00:00 AM,0,2,1859,761,0.025,,HWM 01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.31103,-81.68524,30.31103,-81.68524,2017 Irma,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Laura LaPolice,Marker,Handheld GPS,WGS84 (from Digital Map),Jeffrey Moss,Jeffrey Moss,FLDUV23003,Fence net to building on Oak St,,,FL,Duval County,,No,30.31103,-81.68524,24961,St. Johns River,23003,182,5,3,Fence line next to 2246 Oak St. Marked with USGS Flood Tape,10/4/2017 4:00:00 AM,6.69,2,6,N/A,8083,4,1,1,,GNSS level III survey,Riverine,9/29/2017 4:00:00 AM,0,4,1595,1595,0.23,0.2,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.337042,-81.759967,26.337042,-81.759967,2017 Irma,Stain line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Paul Ankcorn,Stake,Phone/Car GPS,NAD83,Javier Spencer,Daniel McCay,FLLEE23001,"Residence- White house, with blue trim.",,,FL,Lee County,,No,26.337042,-81.759967,24962,Imperial River,23001,182,6,2,"Stain line on back, landward corner of white mobile home; transferred over using level to stake with yellow flagging. Home has been vacant since August.",10/5/2017 4:00:00 AM,11.49,2,6,N/A,8196,7,1.68,3,,GNSS Level II Survey.,Riverine,9/29/2017 4:00:00 AM,0,2,1860,1591,0.09,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.125588,-81.587467,30.125588,-81.587467,2017 Irma,Mud,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Steve Harden,Nail and HWM tag,Phone/Car GPS,NAD83,Shawn Spivey,Skylar McHenry,FLSTJ22996,Residence HWM Mudline on boat dock,,,FL,St. Johns County,,No,30.125588,-81.587467,24973,Jullington Creek,22996,182,1,2,6' piling w/ disc on boat dock,10/3/2017 4:00:00 AM,2.31,2,6,Right,7971,6,,3,,"The height above ground of 0.33 noted on field sheet is actually above water and is not applicable so not reported. The coordinates listed on HWM field sheet are incorrect so using coordinates listed for site description.
The HWM elevation at this site is lower than nearby sites and possibly under-represents the maximum stage reached at this location.
GNSS Level III survey.",Riverine,9/29/2017 4:00:00 AM,0,2,1659,1590,0.174,,HWM 1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.125588,-81.587467,30.125588,-81.587467,2017 Irma,Mud,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Steve Harden,Marker,Phone/Car GPS,NAD83,Shawn Spivey,Skylar McHenry,FLSTJ22996,Residence HWM Mudline on boat dock,,,FL,St. Johns County,,No,30.125588,-81.587467,24984,Jullington Creek,22996,182,1,2,6x6 stair post,10/3/2017 4:00:00 AM,2.53,2,6,Right,7973,4,,3,,"The height above ground of 0.65 ft noted on field sheet is actually above deck of dock and is not applicable so not reported. The coordinates listed on HWM field sheet are incorrect so use coordinates listed for site description. 
Both HWM 1 and 2 are included in the GNSS file under HWM1.
The HWM elevation at this site is lower than nearby sites and possibly under-represents the maximum stage reached at this location.
GNSS Level III survey.",Riverine,9/29/2017 4:00:00 AM,0,2,1659,1590,0.174,,HWM 2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.31154,-81.67725,30.31154,-81.67725,2017 Irma,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Laura LaPolice,,Handheld GPS,WGS84 (from Digital Map),Jeffrey Moss,Jeffrey Moss,FLDUV23022,1530 Lancaster St next to St. Johns River,,,FL,Duval County,,No,30.31154,-81.67725,24985,St. Johns River,23022,182,5,2,Behind low wall nr air conditioning units,10/4/2017 4:00:00 AM,6.59,2,6,N/A,8017,,1.2,1,,GNSS Level III survey,Riverine,9/29/2017 4:00:00 AM,0,4,1595,1595,0.23,0.1,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.47679,-82.19373,28.47679,-82.19373,2017 Irma,Stain line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Paul Ankcorn,Nail and HWM tag,Phone/Car GPS,NAD83,Andrew Knaak,Paul Ankcorn,FLPAS23004,Good Water line on oak tree at camping spot #153 at Sawmill Campground. Put in lagbolt and flag in oak tree and also put a nail and flag in on #153 sign post which is level to oak tree line.  Both or just 1 of the HWMs can be surveyed for peak,,,FL,Pasco County,,No,28.47679,-82.19373,25006,Withlacootchee River,23004,182,6,2,Good Water line on oak tree at camping spot #153 at Sawmill Campground. Put in lagbolt and flag in oak tree and also put a nail and flag in on #153 sign post which is level to oak tree line.  Both or just 1 of the HWMs can be surveyed for peak,10/5/2017 4:00:00 AM,65.43,2,6,Left,8233,6,1.26,3,,GNSS Level II Survey.,Riverine,9/29/2017 4:00:00 AM,0,2,10,873,0.06,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.029853,-81.871897,30.029853,-81.871897,2017 Irma,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Anthony Gotvald,Marker,Phone/Car GPS,NAD83,Jake Wentz,Anthony Gotvald,FLCLA23043,4160 Elizabeth Ln.,,,FL,Clay County,,No,30.029853,-81.871897,25018,Black Creek,23043,182,5,1,"Marker line located under the residence on the 2nd rafter when going under the home from the driveway, roughly 2 ft. to the left from the pillar, facing toward the front of the building",10/5/2017 4:00:00 AM,26.32,2,6,Right,8249,4,7.28,3,,GNSS Level II survey.,Riverine,9/29/2017 4:00:00 AM,0,2,1859,6,0.08,,HWM 01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.64154,-81.68758,26.64154,-81.68758,2017 Irma,Mud,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Andy Caldwell,Nail and HWM tag,Handheld GPS,NAD83,Arthur Day,Arthur Day,FLLEE23055,"3150 Rita Ave, Lehigh Acres. House at the very end of Rita Ave",,,FL,Lee County,,No,26.64154,-81.68758,25019,Canal leading to Harns Marsh,23055,182,1,4,Nail and disk on right post of entrance to 3150 Rita Ave,10/4/2017 5:00:00 AM,18.48,2,6,N/A,8074,6,2.62,1,,GNSS Level III survey.,Riverine,9/29/2017 5:00:00 AM,0,2,1587,1587,0.182,,hwm-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.31205,-81.66309,30.31205,-81.66309,2017 Irma,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Laura LaPolice,Marker,Handheld GPS,WGS84 (from Digital Map),Jeffrey Moss,Jeffrey Moss,FLDUV23066,Hospital area. In front of Ronald McDonald House,,,FL,Duval County,,No,30.31205,-81.66309,25030,St. Johns River,23066,182,5,2,Seedline on the post next to the exit of Ronald McDonald House,10/4/2017 4:00:00 AM,5.72,2,6,N/A,8046,4,3,1,,GNSS Level III survey,Riverine,9/29/2017 4:00:00 AM,0,4,1595,1595,0.23,0.1,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
27.623367,-81.830146,27.623367,-81.830146,2017 Irma,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Laura LaPolice,Nail and HWM tag,Phone/Car GPS,NAD83,Chris Brown,Chris Brown,FLHAR23067,Residence at Dixiana Dr,,,FL,Hardee County,,No,27.623367,-81.830146,25031,Little Payne Creek,23067,182,5,3,HWM is seedline located on workbench outside of shed of main residence.,10/2/2017 4:00:00 AM,71.269,2,6,Left,7802,6,1.2,3,,Gnss level II survey,Riverine,9/29/2017 4:00:00 AM,0,2,1750,1750,0.05,0.2,hwm-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.338636,-81.765207,26.338636,-81.765207,2017 Irma,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Paul Ankcorn,Stake,Phone/Car GPS,NAD83,Javier Spencer,Daniel McCay,FLLEE23072,Residence,,,FL,Lee County,,No,26.338636,-81.765207,25038,Imperial River,23072,182,2,4,"Poor debris line on fence in backyard of residence. Transferred using level to stake with orange flagging. Homeowner permission granted. Dogs may be present inside fence, but stake is outside fence.",10/4/2017 4:00:00 AM,10.12,2,6,N/A,8018,7,1.8,3,,GNSS Level II Survey.,Riverine,9/29/2017 4:00:00 AM,0,2,1860,1591,0.08,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.63812,-81.68272,26.63812,-81.68272,2017 Irma,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Andy Caldwell,Marker,Handheld GPS,NAD83,Arthur Day,Arthur Day,FLLEE23074,2608 Queen Dr,,,FL,Lee County,,No,26.63812,-81.68272,25042,canal to Harns Marsh,23074,182,5,3,Sharpie line on rear of mailbox at 2608 Queen Dr,10/4/2017 5:00:00 AM,18.08,2,6,N/A,8106,4,1.69,1,,GNSS Level III survey.,Riverine,9/29/2017 5:00:00 AM,0,2,1587,1587,0.182,,hwm-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.4809,-82.18219,28.4809,-82.18219,2017 Irma,Stain line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Paul Ankcorn,Nail and HWM tag,Phone/Car GPS,NAD83,Andrew Knaak,Paul Ankcorn,FLHER23073,"Power pole #6 water stain on Polaris Road. Nail and USGS tag with orange flagging, Nail is pointing streetward side.",,,FL,Hernando County,,No,28.4809,-82.18219,25043,Withlacoochee River,23073,182,6,2,Flagged nail on power pole #6,10/5/2017 4:00:00 AM,65.36,2,6,Right,8234,6,5.1,3,,GNSS Level II Survey.,Riverine,9/29/2017 4:00:00 AM,0,2,10,873,0.06,,HWM-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.64188,-81.68554,26.64188,-81.68554,2017 Irma,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Andy Caldwell,Nail and HWM tag,Handheld GPS,NAD83,Arthur Day,Arthur Day,FLLEE23076,3254 Nancy Ct,,,FL,Lee County,,No,26.64188,-81.68554,25044,canal to Harns Marsh,23076,182,5,3,Seed line on steps of house at 3254 Nancy Ct. Second step from top.,10/4/2017 5:00:00 AM,19.07,2,6,N/A,8050,6,2.63,1,,GNSS Level III survey.,Riverine,9/29/2017 5:00:00 AM,0,2,1587,1587,0.182,,hwm-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.11722,-81.64139,30.11722,-81.64139,2017 Irma,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Andy Caldwell,Marker,Phone/Car GPS,WGS84 (from Digital Map),Philip Habermehl,Philip Habermehl,FLSTJ23077,RESIDENCE AT 107 CYPRESS LANDING,,,FL,St. Johns County,,No,30.11722,-81.64139,25045,ST JOHNS RIVER,23077,182,5,1,ROUGHLY 10' FROM NORTHWEST CORNER RESIDENCE. ON NORTH FACE OF BUILDING.,10/5/2017 5:00:00 AM,3.45,2,6,Right,8265,4,2.02,3,,"GNSS Level II survey.
POSSIBLE WIND AND WAVE ACTION",Riverine,9/29/2017 5:00:00 AM,0,4,1600,1600,0.107,0.05,HWM,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.47525,-82.15658,28.47525,-82.15658,2017 Irma,Stain line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Paul Ankcorn,Nail and HWM tag,Phone/Car GPS,NAD83,Andrew Knaak,Paul Ankcorn,FLPAS23075,Withlacoochee Canoe Rental RV park,,,FL,Pasco County,,No,28.47525,-82.15658,25046,Withlacoochee River,23075,182,6,2,"Good stain line on wood fence attached to green shelter with Horse Xing sign striaght ahead when entering park at entrance, set nail , usgs marker and flag",10/5/2017 4:00:00 AM,66.98,2,6,N/A,8236,6,3.25,3,,GNSS Level II Survey.,Riverine,9/29/2017 4:00:00 AM,0,2,10,873,0.06,0.1,HWM-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
